species.name,dataset,dataset.name,Sub.Activity,UID,Consequence.Score
Tiger rockfish,eco_fish_rockfishtiger_phma_m,rockfishtiger,TrollingRodandReelRec,hu_rf_pelagicfishing_trollingrodandreelrec_d,Potential
Vermillion rockfish,eco_fish_rockfishvermilion_phma_m,rockfishvermilion,TrollingRodandReelRec,hu_rf_pelagicfishing_trollingrodandreelrec_d,Potential
Yelloweye rockfish,eco_fish_rockfishyelloweye_ccira_d,rockfishyelloweye,TrollingRodandReelRec,hu_rf_pelagicfishing_trollingrodandreelrec_d,Potential
Yelloweye rockfish,eco_fish_rockfishyelloweye_phmasyn_m,rockfishyelloweye,TrollingRodandReelRec,hu_rf_pelagicfishing_trollingrodandreelrec_d,Potential
Yellowtail rockfish,eco_fish_rockfishyellowtail_phmasyn_m,rockfishyellowtail,TrollingRodandReelRec,hu_rf_pelagicfishing_trollingrodandreelrec_d,Potential
Pacific salmon,eco_fish_salmon_biomass_d,salmon,TrollingRodandReelRec,hu_rf_pelagicfishing_trollingrodandreelrec_d,Higher Potential
Chinook salmon,eco_fish_salmonchinook_diversity_d,salmonchinook,TrollingRodandReelRec,hu_rf_pelagicfishing_trollingrodandreelrec_d,Higher Potential
Chum salmon,eco_fish_salmonchum_diversity_d,salmonchum,TrollingRodandReelRec,hu_rf_pelagicfishing_trollingrodandreelrec_d,Potential
Coho Salmon,eco_fish_salmoncoho_diversity_d,salmoncoho,TrollingRodandReelRec,hu_rf_pelagicfishing_trollingrodandreelrec_d,Higher Potential
Pink salmon (even),eco_fish_salmonpinkeven_diversity_d,salmonpinkeven,TrollingRodandReelRec,hu_rf_pelagicfishing_trollingrodandreelrec_d,Potential
Pink salmon (odd),eco_fish_salmonpinkodd_diversity_d,salmonpinkodd,TrollingRodandReelRec,hu_rf_pelagicfishing_trollingrodandreelrec_d,Potential
Sockeye salmon,eco_fish_salmonsockeye_diversity_d,salmonsockeye,TrollingRodandReelRec,hu_rf_pelagicfishing_trollingrodandreelrec_d,Potential
Albatrosses,eco_birds_albatross_density_m,albatross,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Higher Potential
Goose/Swan,eco_birds_gooseswan_density_m,gooseswan,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
Goose/Swan,eco_birds_gooseswan_densitywinter_m,gooseswan,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
Great Blue Heron,eco_birds_heron_densitywinter_m,heron,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
Great Blue Heron,eco_birds_heron_nestsforaging_m,heron,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
Loon/Grebe,eco_birds_loongrebe_density_d,loongrebe,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
Loon/Grebe,eco_birds_loongrebe_densitywinter_d,loongrebe,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
"Duck, unspecified",eco_birds_seaduck_densitymoulting_d,seaduck,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
"Duck, unspecified",eco_birds_seaduck_densitystaging_d,seaduck,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
"Duck, unspecified",eco_birds_seaduck_densitywinter_d,seaduck,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
"Duck, unspecified",eco_birds_seaduck_keysites_d,seaduck,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
Shearwaters and Fulmars,eco_birds_shearwaterfulmar_density_d,shearwaterfulmar,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Higher Potential
Bottom Patches,eco_coarse_bottompatches_polygonssoft_d,bottompatches,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Higher Potential
California sea lion,eco_mammals_californiasealion_haulouts_d,californiasealion,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
Dall's Porpoise,eco_mammals_dallsporpoise_density_d,dallsporpoise,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
Northern fur seal,eco_mammals_furseal_ia_d,furseal,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
Harbour porpoise,eco_mammals_harbourporpoise_density_d,harbourporpoise,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
Harbour seal,eco_mammals_harbourseal_haulouts_m,harbourseal,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
Northern Right Whale Dolphin,eco_mammals_northernrightwhaledolphin_density_d,northernrightwhaledolphin,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
Pacific white-sided dolphin,eco_mammals_pacificwhitesideddolphin_density_d,pacificwhitesideddolphin,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
Sea otter,eco_mammals_seaotter_ia_d,seaotter,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
Sea otter,eco_mammals_seaotter_modeledhabitat_d,seaotter,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
Steller sea lion,eco_mammals_stellersealion_hauloutswinter_m,stellersealion,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
Steller sea lion,eco_mammals_stellersealion_hauloutsyearround_m,stellersealion,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
Steller sea lion,eco_mammals_stellersealion_rookeries_m,stellersealion,Windturbinesinshallowtransitionaldeepwaters,hu_ma_windpower_windturbinesinshallowtransitionaldeepwaters_d,Potential
,,,,,
Redstripe rockfish,eco_fish_rockfishredstripe_ccira_d,rockfishredstripe,BoatBasedCommWild,hu_re_boatbasedcommercialwildlifeviewing_boatbasedcommwild_d,Potential
Redstripe rockfish,eco_fish_rockfishredstripe_ccira_d,rockfishredstripe,BottomLongline,hu_co_demersalfishing_bottomlongline_d,Negligible
Redstripe rockfish,eco_fish_rockfishredstripe_ccira_d,rockfishredstripe,BottomTrawling,hu_co_demersalfishing_bottomtrawling_d,Higher Potential
Redstripe rockfish,eco_fish_rockfishredstripe_ccira_d,rockfishredstripe,FoodSocialCeremonial,hu_ih_indigenousharvest_foodsocialceremonial,Potential
Redstripe rockfish,eco_fish_rockfishredstripe_ccira_d,rockfishredstripe,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Redstripe rockfish,eco_fish_rockfishredstripe_ccira_d,rockfishredstripe,MotorizedRecBoating,hu_re_motorizedrecreationalboating_motorizedrecboating_d,Potential
Redstripe rockfish,eco_fish_rockfishredstripe_ccira_d,rockfishredstripe,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Higher Potential
Redstripe rockfish,eco_fish_rockfishredstripe_ccira_d,rockfishredstripe,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Potential
Rougheye/Blackspotted Rockfish,eco_fish_rockfishrougheyeblkspt_ccira_d,rockfishrougheyeblackspotted,BoatBasedCommWild,hu_re_boatbasedcommercialwildlifeviewing_boatbasedcommwild_d,Potential
Rougheye/Blackspotted Rockfish,eco_fish_rockfishrougheyeblkspt_ccira_d,rockfishrougheyeblackspotted,BottomLongline,hu_co_demersalfishing_bottomlongline_d,Higher Potential
Rougheye/Blackspotted Rockfish,eco_fish_rockfishrougheyeblkspt_ccira_d,rockfishrougheyeblackspotted,BottomTrawling,hu_co_demersalfishing_bottomtrawling_d,Higher Potential
Rougheye/Blackspotted Rockfish,eco_fish_rockfishrougheyeblkspt_ccira_d,rockfishrougheyeblackspotted,FoodSocialCeremonial,hu_ih_indigenousharvest_foodsocialceremonial,Potential
Rougheye/Blackspotted Rockfish,eco_fish_rockfishrougheyeblkspt_ccira_d,rockfishrougheyeblackspotted,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Rougheye/Blackspotted Rockfish,eco_fish_rockfishrougheyeblkspt_ccira_d,rockfishrougheyeblackspotted,MotorizedRecBoating,hu_re_motorizedrecreationalboating_motorizedrecboating_d,Potential
Rougheye/Blackspotted Rockfish,eco_fish_rockfishrougheyeblkspt_ccira_d,rockfishrougheyeblackspotted,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Rougheye/Blackspotted Rockfish,eco_fish_rockfishrougheyeblkspt_ccira_d,rockfishrougheyeblackspotted,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Potential
Rougheye/Blackspotted Rockfish,eco_fish_rockfishrougheyeblkspt_ccira_d,rockfishrougheyeblackspotted,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Negligible
Shortraker rockfish,eco_fish_rockfishshortraker_ccira_d,rockfishshortraker,BoatBasedCommWild,hu_re_boatbasedcommercialwildlifeviewing_boatbasedcommwild_d,Potential
Shortraker rockfish,eco_fish_rockfishshortraker_ccira_d,rockfishshortraker,BottomLongline,hu_co_demersalfishing_bottomlongline_d,Higher Potential
Shortraker rockfish,eco_fish_rockfishshortraker_ccira_d,rockfishshortraker,BottomTrawling,hu_co_demersalfishing_bottomtrawling_d,Higher Potential
Shortraker rockfish,eco_fish_rockfishshortraker_ccira_d,rockfishshortraker,FoodSocialCeremonial,hu_ih_indigenousharvest_foodsocialceremonial,Potential
Shortraker rockfish,eco_fish_rockfishshortraker_ccira_d,rockfishshortraker,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Shortraker rockfish,eco_fish_rockfishshortraker_ccira_d,rockfishshortraker,MotorizedRecBoating,hu_re_motorizedrecreationalboating_motorizedrecboating_d,Potential
Shortraker rockfish,eco_fish_rockfishshortraker_ccira_d,rockfishshortraker,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Shortraker rockfish,eco_fish_rockfishshortraker_ccira_d,rockfishshortraker,SalmonTrollCom,hu_co_pelagicfishing_salmontrollcom_d,Negligible
Widow rockfish,eco_fish_rockfishwidow_ccira_d,rockfishwidow,BoatBasedCommWild,hu_re_boatbasedcommercialwildlifeviewing_boatbasedcommwild_d,Potential
Widow rockfish,eco_fish_rockfishwidow_ccira_d,rockfishwidow,BottomLongline,hu_co_demersalfishing_bottomlongline_d,Negligible
Widow rockfish,eco_fish_rockfishwidow_ccira_d,rockfishwidow,BottomTrawling,hu_co_demersalfishing_bottomtrawling_d,Higher Potential
Widow rockfish,eco_fish_rockfishwidow_ccira_d,rockfishwidow,FoodSocialCeremonial,hu_ih_indigenousharvest_foodsocialceremonial,Potential
Widow rockfish,eco_fish_rockfishwidow_ccira_d,rockfishwidow,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Widow rockfish,eco_fish_rockfishwidow_ccira_d,rockfishwidow,MotorizedRecBoating,hu_re_motorizedrecreationalboating_motorizedrecboating_d,Potential
Widow rockfish,eco_fish_rockfishwidow_ccira_d,rockfishwidow,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Higher Potential
Shortspine Thornyhead,eco_fish_thornyheadshortspine_ccira_d,thornyheadshortspine,BoatBasedCommWild,hu_re_boatbasedcommercialwildlifeviewing_boatbasedcommwild_d,Potential
Shortspine Thornyhead,eco_fish_thornyheadshortspine_ccira_d,thornyheadshortspine,BottomLongline,hu_co_demersalfishing_bottomlongline_d,Negligible
Shortspine Thornyhead,eco_fish_thornyheadshortspine_ccira_d,thornyheadshortspine,BottomTrawling,hu_co_demersalfishing_bottomtrawling_d,Higher Potential
Shortspine Thornyhead,eco_fish_thornyheadshortspine_ccira_d,thornyheadshortspine,FoodSocialCeremonial,hu_ih_indigenousharvest_foodsocialceremonial,Potential
Shortspine Thornyhead,eco_fish_thornyheadshortspine_ccira_d,thornyheadshortspine,LargeVesselsCargo,hu_tr_largevesselscargoandcruiseships_largevesselscargo_d,Potential
Shortspine Thornyhead,eco_fish_thornyheadshortspine_ccira_d,thornyheadshortspine,MotorizedRecBoating,hu_re_motorizedrecreationalboating_motorizedrecboating_d,Potential
Shortspine Thornyhead,eco_fish_thornyheadshortspine_ccira_d,thornyheadshortspine,Pelagicandmidwatertrawls,hu_co_pelagicfishing_pelagicandmidwatertrawls_d,Potential
Shortspine Thornyhead,eco_fish_thornyheadshortspine_ccira_d,thornyheadshortspine,SableTrapCom,hu_co_demersalfishing_sabletrapcom_d,Potential
Humpback Whale,eco_mammals_humpbackwhale_density_d,humpbackwhale,InvertTrapComCRAB,hu_co_demersalfishing_inverttrapcom_d,Potential
Sea otter,eco_mammals_seaotter_ia_d,seaotter,InvertTrapComCRAB,hu_co_demersalfishing_inverttrapcom_d,Potential
Sea otter,eco_mammals_seaotter_modeledhabitat_d,seaotter,InvertTrapComCRAB,hu_co_demersalfishing_inverttrapcom_d,Potential
Eelgrass,eco_plants_eelgrass_biobands_d,eelgrass,InvertTrapComCRAB,hu_co_demersalfishing_inverttrapcom_d,Potential
Eelgrass,eco_plants_eelgrass_polygons_d,eelgrass,InvertTrapComCRAB,hu_co_demersalfishing_inverttrapcom_d,Potential
Eelgrass,eco_plants_eelgrass_prioritypolygons_d,eelgrass,InvertTrapComCRAB,hu_co_demersalfishing_inverttrapcom_d,Potential
Surfgrass,eco_plants_surfgrass_biobands_d,surfgrass,InvertTrapCom,hu_co_demersalfishing_inverttrapcom_d,Negligible
Ancient Murrelet,eco_birds_ancientmurrelet_colonies_d,ancientmurrelet,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
Brandt's cormorant,eco_birds_brandtscormorant_colonies_d,brandtscormorant,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
Cassin's Auklet,eco_birds_cassinsauklet_colonies_d,cassinsauklet,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Potential
Common Murre,eco_birds_commonmurre_colonies_d,commonmurre,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
Brandt's cormorant,eco_birds_cormorant_density_m,cormorant,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
Brandt's cormorant,eco_birds_cormorant_densitywinter_m,cormorant,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
Horned Puffin,eco_birds_hornedpuffin_colonies_d,hornedpuffin,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
Loon/Grebe,eco_birds_loongrebe_density_d,loongrebe,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Potential
Loon/Grebe,eco_birds_loongrebe_densitywinter_d,loongrebe,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Potential
Marbled Murrelet,eco_birds_mamu_density_d,mamu,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
Marbled Murrelet,eco_birds_mamu_densitywinter_d,mamu,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
Murres/Large Alcids,eco_birds_murrelgalcid_density_d,murrelgalcid,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
Murres/Large Alcids,eco_birds_murrelgalcid_densitywinter_d,murrelgalcid,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
Pelagic cormorant,eco_birds_pelagiccormorant_colonies_d,pelagiccormorant,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Potential
Storm Petrel,eco_birds_petrelphalarope_density_d,petrelphalarope,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Negligible
Pigeon Guillemot,eco_birds_pigeonguillemot_colonies_d,pigeonguillemot,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Potential
Pigeon Guillemot,eco_birds_pigeonguillemot_density_m,pigeonguillemot,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Potential
Puffins,eco_birds_puffin_density_d,puffin,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
Rhinoceros Auklet,eco_birds_rhinocerosauklet_colonies_d,rhinocerosauklet,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
"Duck, unspecified",eco_birds_seaduck_densitymoulting_d,seaduck,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Potential
"Duck, unspecified",eco_birds_seaduck_densitystaging_d,seaduck,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Potential
"Duck, unspecified",eco_birds_seaduck_densitywinter_d,seaduck,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Potential
"Duck, unspecified",eco_birds_seaduck_keysites_d,seaduck,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Potential
Shearwaters and Fulmars,eco_birds_shearwaterfulmar_density_d,shearwaterfulmar,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
Small Alcids,eco_birds_smallalcid_density_d,smallalcid,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
Small Alcids,eco_birds_smallalcid_densitywinter_d,smallalcid,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
Storm Petrel,eco_birds_stormpetrel_colonies_d,stormpetrel,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Negligible
Thick-billed Murre,eco_birds_thickbilledmurre_colonies_d,thickbilledmurre,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
Tufted Puffin,eco_birds_tuftedpuffin_colonies_d,tuftedpuffin,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
Green Sturgeon,eco_fish_sturgeon_ia_d,sturgeon,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Negligible
Harbour porpoise,eco_mammals_harbourporpoise_density_d,harbourporpoise,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Higher Potential
Humpback Whale,eco_mammals_humpbackwhale_ch_d,humpbackwhale,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Potential
Humpback Whale,eco_mammals_humpbackwhale_density_d,humpbackwhale,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Potential
Minke whale,eco_mammals_minkewhale_density_d,minkewhale,gillnetsComSALMON,hu_co_pelagicfishing_gillnetscom_d,Potential
Pacific salmon,eco_fish_salmon_biomass_d,salmon,PurseSeineHERRING,hu_co_pelagicfishing_purseseine_d,Potential
Chinook salmon,eco_fish_salmonchinook_diversity_d,salmonchinook,PurseSeineHERRING,hu_co_pelagicfishing_purseseine_d,Potential
Chum salmon,eco_fish_salmonchum_diversity_d,salmonchum,PurseSeineHERRING,hu_co_pelagicfishing_purseseine_d,Potential
Coho Salmon,eco_fish_salmoncoho_diversity_d,salmoncoho,PurseSeineHERRING,hu_co_pelagicfishing_purseseine_d,Potential
Pink salmon (even),eco_fish_salmonpinkeven_diversity_d,salmonpinkeven,PurseSeineHERRING,hu_co_pelagicfishing_purseseine_d,Potential
Pink salmon (odd),eco_fish_salmonpinkodd_diversity_d,salmonpinkodd,PurseSeineHERRING,hu_co_pelagicfishing_purseseine_d,Potential
Sockeye salmon,eco_fish_salmonsockeye_diversity_d,salmonsockeye,PurseSeineHERRING,hu_co_pelagicfishing_purseseine_d,Potential
Giant pacific octopus,eco_inverts_octopusgiantpacific_records_d,octopusgiantpacific,TrapRecPRAWN,hu_rf_demersalfishing_traprec_d,Potential
Sea pens,eco_inverts_pennatulacea_model_d,pennatulacea,TrapRecPRAWN,hu_rf_demersalfishing_traprec_d,Potential
Sea pens,eco_inverts_pennatulacea_trawlsyn_d,pennatulacea,TrapRecPRAWN,hu_rf_demersalfishing_traprec_d,Potential
Hexactinellida,eco_inverts_spongereef_polygons_m,spongereef,Seafloorelectricalcommscables,hu_ot_underwaterinfrastructure_seafloorelectricalcommscables_d,Potential
Hexactinellida,eco_inverts_spongereef_polygons_m,spongereef,TrapRecCRAB,hu_rf_demersalfishing_traprec_d,Higher Potential
Hexactinellida,eco_inverts_spongereef_polygons_m,spongereef,TrapRecPRAWN,hu_rf_demersalfishing_traprec_d,Higher Potential
Red Urchin,eco_inverts_urchinred_records_d,urchinred,SCUBADivefishingRecRSU,hu_rf_scubadivefishing_scubadivefishingrec_d,Potential
